id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating,bedrooms,beds,baths,crime_count,distance_to_statue_of_liberty,distance_to_times_square,distance_to_central_park,distance_to_empire_state_building,distance_to_brooklyn_bridge,distance_to_rockefeller_center,distance_to_one_world_trade_center,distance_to_broadway,distance_to_grand_central_terminal,distance_to_the_metropolitan_museum_of_art,distance_to_american_museum_of_natural_history,distance_to_9/11_memorial_and_museum,distance_to_fifth_avenue,distance_to_chrysler_building,distance_to_the_high_line
620217047471866399,Manhattan,40.71235,-73.99642,Entire home/apt,195.0,30,3,2023-04-30,0.18,7,235,1,4.67,2,2,1.0,31809,4.798817758930818,5.262368459994501,8.428517371082439,4.159380073899996,0.697529701476619,5.370663167402659,1.4303033176328417,5.285224570162624,4.771931656072703,7.966097847326832,7.898930859964922,1.4324988661649516,7.47428216144201,4.718271751637463,4.025091353605243
561766452830859698,Brooklyn,40.71368,-73.95575,Entire home/apt,333.0,30,5,2023-03-01,0.32,1,32,2,5.0,1,1,1.0,39821,7.959700289983789,5.604132144774406,8.010441172080432,4.638814181942781,3.5668194862599276,5.369829891856734,4.858573369724574,5.591389627223168,4.703812608780035,7.339047855165245,7.6769768589467,4.863274381903789,6.912275995044633,4.532583951908574,5.622594913471824
1731245,Brooklyn,40.67245,-73.92388,Entire home/apt,125.0,30,108,2023-07-16,0.89,1,268,1,4.7,2,2,1.0,39821,10.34150136866965,10.910807267394773,13.0720709541073,9.950878768865662,7.201072162874576,10.648519498828682,8.775743040031788,10.895971065510127,9.994854393141098,12.350217885550673,12.821462029620324,8.706054882783313,11.975094181431608,9.815905765097954,10.818355029675388
53415255,Manhattan,40.78118,-73.9818,Entire home/apt,328.0,1,14,2023-04-01,0.63,23,78,8,4.86,1,2,1.0,31809,11.506933280826917,2.493685478650088,1.2181714106957,3.6115494479311296,8.44596033916364,2.5090621063929586,8.061622622997552,2.4753287536057846,3.187272549401613,1.5743713772223364,0.6579479208151457,8.191726488294513,1.5058086279665412,3.328531164357438,4.166407995654183
613805658941413488,Manhattan,40.74075,-73.97837,Entire home/apt,450.0,30,7,2023-06-02,0.35,1,177,3,5.0,3,4,3.5,31809,7.991457280442767,2.0965582194679193,5.003119117916877,1.07618219749111,4.157621730770793,2.0005606368801607,4.289956558442508,2.094580686386395,1.3351348756359107,4.4864791404756,4.526693281089614,4.390843751040201,3.998507566659045,1.2393347759594566,2.3648760679035896
882390867508932260,Queens,40.70379,-73.80906,Private room,98.0,30,29,2023-09-04,3.67,6,365,29,4.52,1,1,1.0,29765,19.914719196782627,16.051425803107715,16.1758048149058,15.682756644742588,15.832888939026075,15.543208846573023,17.251087020568825,16.005084591803428,15.179564998887736,15.47534906116968,16.352054681392136,17.24359344255204,15.40779439745945,14.986077699219441,17.208407092401952
764320625295108312,Manhattan,40.71557,-73.99748,Entire home/apt,200.0,30,8,2023-04-18,0.6,3,364,5,4.75,2,2,1.0,31809,4.927402165758279,4.928719675964282,8.112148824921956,3.833835479616793,1.0558500434555251,5.0550266090074745,1.3766604600153056,4.953190320841974,4.47003682902708,7.664968667517775,7.574591806982688,1.4142760951955247,7.172463375521216,4.425646848342113,3.657032313968914
20763209,Manhattan,40.71635,-73.99858,Entire home/apt,154.0,30,30,2023-08-13,0.4,1,254,2,4.8,0,2,1.0,31809,4.9058995246110735,4.864725994028705,8.05839978713074,3.7764215183381973,1.1504329373131186,5.003038160350474,1.3104679570016966,4.890340652300739,4.426840540944658,7.6203912409809025,7.515914255497219,1.3587677435855252,7.127666952296291,4.387790845744071,3.556804186271379
44475971,Manhattan,40.75901,-73.98388,Entire home/apt,296.0,30,5,2023-08-16,0.3,1,354,3,5.0,2,3,2.0,31809,9.288358930294041,0.10604292491025717,3.1835593210026376,1.140885617561761,5.9857085587463015,0.43950789524299194,5.713783754010685,0.04986189652236036,0.8955942673831656,2.859926521213363,2.6173076353186517,5.838044048039233,2.383106242478228,1.0910366891825742,2.1437089832540015
43537431,Manhattan,40.71117,-74.00025,Entire home/apt,160.0,30,14,2023-09-25,0.42,1,279,6,4.93,2,2,1.0,31809,4.456328064701783,5.457658365987043,8.64946483142167,4.368495527622421,0.6332749534771195,5.593217581026779,1.1205555614954803,5.483269980890482,5.0114462430060165,8.206173812741392,8.108425305102195,1.1072147265606356,7.713599880473411,4.96773088466603,4.112049214764769
14025561,Manhattan,40.76106,-73.98141,Entire home/apt,130.0,30,11,2023-08-31,0.19,1,188,3,4.73,2,2,1.0,31809,9.593292512484465,0.3950540786985089,2.891676153916248,1.4027978241213945,6.249977696561689,0.3459073270520285,6.010196937616525,0.34412301825997527,0.9913560406795449,2.552618421803741,2.3383309739566105,6.133565448491623,2.074767439833353,1.1654500175856013,2.4456387688507326
7594252,Brooklyn,40.66419,-73.98738,Entire home/apt,200.0,60,3,2023-08-14,0.05,1,217,1,5.0,2,2,2.0,39821,5.564843995022382,10.532534175894682,13.539537234109899,9.411531457346094,4.726760280941042,10.539057061485861,5.8269047837250465,10.5464626727041,9.881866222573091,12.975299842439593,13.073509366147219,5.699404103736865,12.50007382473526,9.77839269093264,9.432869594655825
685224162975283123,Brooklyn,40.66551,-73.94632,Entire home/apt,300.0,30,12,2023-02-27,0.74,1,0,3,4.75,3,4,1.0,39821,8.690150747489458,10.887085832872266,13.425012386590145,9.832383857102121,6.206424559633991,10.719369420354457,7.717131867158254,10.882766210605249,10.041827615172538,12.748136353520401,13.087301749993019,7.623890684220334,12.326139948997278,9.88534719809448,10.410907179926433
622356657977248684,Manhattan,40.76015,-73.98741,Entire home/apt,80.0,30,3,2023-08-18,0.15,118,240,2,3.33,2,4,2.0,31809,9.236074709589614,0.23731841337460746,3.2070152397649903,1.2711825635293283,6.064189066873233,0.7523118891571836,5.707669951263981,0.27798174268616305,1.1903107293315713,2.956502709777443,2.6116910948288985,5.835064908264768,2.49708716703605,1.3897701908668019,1.991083861080179
773420013659224815,Manhattan,40.80446,-73.95777,Entire home/apt,180.0,30,20,2023-07-17,1.69,1,22,20,4.8,4,4,1.0,31809,14.748154353959116,5.565610189362378,2.3285359204759186,6.61101163204481,11.423581471533737,5.379885038441738,11.22278172252766,5.531221862436483,5.98134694942,2.820333215979891,2.9124372659085678,11.34803850616808,3.299411902890544,6.054886545705688,7.4218483492332075
774084891829212376,Brooklyn,40.65828,-73.95304,Entire home/apt,425.0,30,4,2023-05-01,0.32,1,364,1,5.0,3,3,3.5,39821,8.447041779344646,11.510315186787142,14.159146624283348,10.43089314119259,6.474056542899227,11.377689490460133,7.909577808917238,11.5098512871024,10.698022288372208,13.499462718303317,13.79529561086004,7.8044641663998995,13.065327651812192,10.550852339430723,10.886780926816932
631869038931868233,Brooklyn,40.6613,-73.98493,Entire home/apt,125.0,30,3,2023-09-27,0.18,1,247,1,5.0,2,2,1.0,39821,5.907263989853522,10.852193153918,13.836216403648523,9.73153693615828,5.080628072767069,10.84765741771234,6.202787869041944,10.86503605786819,10.186810592562459,13.262757513916387,13.37787815781813,6.075881185969551,12.790155927136018,10.079348752441868,9.783622999373309
627553930119405271,Brooklyn,40.666702,-73.938072,Entire home/apt,300.0,30,9,2023-06-19,0.51,2,364,3,4.89,2,6,1.0,39821,9.318621041280505,10.992022575501881,13.408194495731781,9.965163040664107,6.614551241905869,10.791150109179894,8.1563861380202,10.984080426430111,10.118827153694275,12.713775924371156,13.099826245100058,8.070473634025278,12.30683271510923,9.953863714421738,10.644533836247822
633106557103278202,Brooklyn,40.70281982421875,-73.9803466796875,Entire home/apt,58.0,30,20,2023-09-04,1.04,1,62,11,4.35,1,1,1.0,39821,5.615280336325138,6.24839909619624,9.204398419948786,5.132545185440854,1.4389161848575505,6.219636998315491,2.995182659244196,6.257835411090079,5.555528688622043,8.640428523744658,8.745688250957638,2.9470040210119994,8.16420851405691,5.446445633973485,5.4280252557479605
17617905,Queens,40.74188,-73.92414,Entire home/apt,60.0,30,19,2023-09-01,0.23,2,16,2,5.0,1,1,1.0,29765,11.711420049998658,5.474945637796532,6.075305821529923,5.220403678234933,7.307495711417012,4.961601355554333,8.188353619138718,5.427437467231864,4.632018088093856,5.318579660833504,6.071470003278117,8.243671416875053,5.108683079059603,4.445560190524009,6.825989006420386
639317233046143765,Queens,40.7568116921765,-73.89757485501708,Entire home/apt,264.0,30,13,2023-01-04,0.74,1,0,0,4.54,2,2,1.0,29765,14.482790999626209,7.378185774705056,6.733852043900902,7.453409085016709,10.08997935436132,6.834145002883553,10.91890281728897,7.323201231619829,6.724738808745117,6.07564313389901,6.988441948646163,10.981279512586738,6.092608005531867,6.5729598536982605,9.082110830611944
22207978,Brooklyn,40.71033,-73.94919,Entire home/apt,166.0,30,8,2023-09-20,0.11,1,20,1,4.88,1,1,2.0,39821,8.369907192178994,6.191373617007111,8.467242145317007,5.257250392248743,4.046070671197037,5.928534557461077,5.417136039853634,6.175651281389461,5.273110313864786,7.775022155110312,8.16591012941581,5.4118621053563,7.365885394368458,5.094755074484665,6.282291010641446
740047842529394079,Brooklyn,40.70967,-73.96792,Entire home/apt,120.0,30,8,2023-08-06,0.55,1,0,6,4.75,1,2,1.0,39821,6.843731497051486,5.662498158869628,8.386488928919011,4.596153825900894,2.4720453463218415,5.531059248553414,3.8470287304180624,5.660946962774664,4.851439094268594,7.76773149791711,7.983942932179497,3.83703321580942,7.310381254494144,4.709544491514843,5.272253175850636
744968466697393503,Queens,40.66701,-73.76161,Private room,100.0,30,9,2023-04-07,0.63,2,0,3,4.22,1,1,1.0,29765,23.983610694543042,21.431480239574192,21.810885592039966,20.94429873614221,20.30638438980842,20.94633040241062,21.828356418746864,21.38884454501367,20.521754279984744,21.095236942531567,21.951747953792104,21.79661892361266,20.996741918996758,20.323270298652336,22.38662876657039
686187005718381391,Manhattan,40.775655,-73.953972,Private room,126.0,30,33,2023-09-22,2.02,2,365,16,4.73,1,1,1.0,31809,12.267961221715451,3.2183839502789118,1.5978905495239932,3.990544711353944,8.538120600948918,2.804507761974446,8.601646361435016,3.1658725282778946,3.215100359000291,0.886783699588858,1.799400020877005,8.713943649119495,0.9823536964531767,3.2176781193166515,5.2689149007340985
19891590,Brooklyn,40.66023,-73.98289,Entire home/apt,235.0,30,49,2023-09-09,0.67,1,84,16,4.94,1,1,1.0,39821,6.116207187628305,10.972783128176424,13.938357084423131,9.852747971301719,5.233332124496782,10.95957497569642,6.380035075230617,10.984755415023972,10.296149430472157,13.358216765591239,13.485921389000746,6.254098478837141,12.887646623533085,10.185717204794745,9.931359600923615
773214568696699034,Brooklyn,40.67327,-73.92352,Entire home/apt,282.0,30,3,2023-09-05,0.23,2,365,2,4.67,3,3,2.0,39821,10.355266930235986,10.845043345528811,12.993499771669706,9.889144730987972,7.180230746694525,10.579717816801235,8.75575448179017,10.829854327953939,9.927294337449105,12.270648356207726,12.745485232846729,8.687351683576233,11.896977049584319,9.747720463767894,10.766958661332643
19251668,Brooklyn,40.71823,-73.9606,Entire home/apt,109.0,30,34,2023-05-31,0.43,3,364,1,4.41,1,1,1.0,39821,7.772249190739888,4.971759755391061,7.462733810749032,3.992984408920466,3.3415230580987108,4.7549350167258995,4.4901848467734435,4.960657664261396,4.083657764046792,6.809551347186014,7.105798956683916,4.510765448999928,6.370138838499017,3.9176089867015125,4.979897621185562
681111228605002763,Brooklyn,40.6758528,-73.9588052,Private room,65.0,30,3,2023-06-11,0.19,1,0,1,5.0,1,1,1.0,39821,7.3780794258438345,9.496773397141938,12.172970043691482,8.417833080835035,4.647372053046932,9.367517941461797,6.164176298820555,9.496421670524601,8.687805674192948,11.524109208775855,11.797438030729683,6.073209777829746,11.083087691992802,8.542524107259489,8.907858685172505
18424928,Brooklyn,40.6641,-73.9833,Entire home/apt,140.0,30,12,2023-09-12,0.17,2,2,4,4.67,2,2,1.0,39821,5.869973399839546,10.541962725637513,13.512955273035184,9.421808239872435,4.806680894670924,10.530708662431445,5.973918329721733,10.554083984413024,9.868038697691494,12.935783570217918,13.058314893631438,5.849374900465575,12.464241178220393,9.758600083500722,9.502201347803735
28734298,Brooklyn,40.68482,-73.95303,Entire home/apt,290.0,30,5,2023-06-18,0.32,1,362,4,4.8,1,1,1.0,39821,7.72834663184749,8.66971887325844,11.223468615858723,7.622008525154561,4.387289226868526,8.498882719900909,5.960325541532165,8.66475024679211,7.821370918268783,10.556072306870197,10.875085976675635,5.889556335631576,10.126871241579591,7.6649520955238915,8.267591685263096
50266054,Manhattan,40.74192,-73.98142,Private room,150.0,30,96,2023-09-05,3.17,1,320,24,4.95,1,2,1.0,31809,7.910149000416545,1.9133405105156545,4.926211050704262,0.8379490251270755,4.1917223264953565,1.8845486441920376,4.216676511694919,1.9177432770361909,1.25236682202306,4.443713685720828,4.426010019201274,4.323435289938039,3.952200727913024,1.1982869540819705,2.0792606844151202
25007110,Queens,40.67695,-73.78901,Private room,48.0,30,58,2023-05-22,1.31,5,0,7,4.59,1,1,1.0,29765,21.58695797105792,18.873860358031504,19.307616854976164,18.382786061860013,17.82141754538789,18.39067879587575,19.33031512397689,18.831495674844927,17.962320521883026,18.5856242202779,19.43318524120305,19.302345167911117,18.475361215457635,17.76367352869588,19.82647525293859
786165039356170733,Brooklyn,40.67360811972871,-73.9616109272589,Private room,95.0,30,3,2023-06-11,0.38,3,65,3,5.0,1,1,1.0,39821,7.202792176414734,9.688516803341157,12.409080816810736,8.600411416369347,4.677249933187544,9.574844234892488,6.163342907647946,9.689854565045266,8.89544347595909,11.768439202529617,12.022782943766627,6.066704975863887,11.322813959685973,8.754569128865135,9.035529880327902
26201913,Brooklyn,40.66852,-73.92438,Entire home/apt,185.0,30,23,2023-08-12,0.37,1,0,1,4.83,2,2,1.0,39821,10.388461249572352,11.278566045989898,13.479767676661359,10.30527269373189,7.402730118422565,11.026408767430135,8.97158004676153,11.264916322940607,10.368873658737327,12.76084241065373,13.22152053898518,8.896660791636323,12.381598898076822,10.192035792452607,11.135486312908144
24572398,Brooklyn,40.70331381854925,-73.98586887235119,Entire home/apt,315.0,30,27,2023-09-05,0.39,1,2,9,4.93,1,2,1.0,39821,5.184662253211127,6.1807701585165935,9.213078659402006,5.0598593143847905,0.9767477558422791,6.192856062364378,2.5450497106020227,6.194362365789165,5.542409005898298,8.676473891442088,8.731893883629212,2.4912483139460657,8.193944854327645,5.448092412437751,5.216913207588946
781968768297440066,Brooklyn,40.71256,-73.94538,Entire home/apt,177.0,30,22,2023-05-30,1.79,1,31,21,5.0,2,2,2.0,39821,8.748809847286577,6.145186660595551,8.292673759387156,5.257482850710309,4.398833429817736,5.851257000471721,5.731562361342696,6.125924630924624,5.210472126192193,7.587129791248675,8.017011136142644,5.732532109163274,7.191813878860808,5.025472020884908,6.368740844214747
845445184509419817,Queens,40.75176,-73.89053,Entire home/apt,513.0,30,4,2023-06-04,0.42,6,0,4,4.5,4,5,2.0,29765,14.720508456600694,8.007628314464823,7.524182056658016,8.000619516099617,10.299387806215064,7.464891416294946,11.223941078802095,7.95375851765492,7.303840090382095,6.853625767652944,7.75932132358869,11.277768330365145,6.84927253309786,7.141556144508609,9.631907518673316
914643340929393824,Queens,40.66619146998439,-73.80957431436067,Private room,92.0,30,3,2023-07-29,0.47,1,365,3,3.0,1,1,1.0,29765,19.976368810112163,18.033357142038383,18.80601786713828,17.439310891653204,16.40316424060222,17.579483082881566,17.946510170570534,17.99520041315147,17.096286118094326,18.06293474316987,18.86432135556886,17.90717055242103,17.899915086203585,16.895537724774584,18.799745749790986
27606720,Brooklyn,40.73316,-73.95692,Private room,250.0,30,34,2023-07-20,0.52,1,179,4,4.88,1,1,1.0,39821,8.85078382851871,3.7198184034348394,5.853265219181759,2.9663919838093444,4.516097032766082,3.3836200167613035,5.272054788187052,3.6945906497335486,2.7678128921524903,5.173263787510456,5.545185668086505,5.332648516920846,4.752878194107007,2.5746117110533366,4.35517488244323
789958840769275624,Manhattan,40.80632681573049,-73.96580761627371,Entire home/apt,156.0,30,4,2023-05-28,0.33,1,0,4,4.25,1,1,1.0,31809,14.609336081693714,5.51928198407215,2.3705061340684983,6.604759300450679,11.449108200757776,5.401165137272026,11.150958232072613,5.490952422726742,6.037224747700301,2.9977894442945483,2.8642032615612885,11.279558829597779,3.4399371707377786,6.131996510719572,7.268778106140296
880492416678821473,Queens,40.79229174125168,-73.84007582970672,Entire home/apt,130.0,30,15,2023-09-10,2.08,1,1,15,5.0,1,2,1.0,29765,20.68594968064685,12.766291067359212,10.82337432619251,13.160323449661085,16.319457602957876,12.252475135794318,17.06908629272873,12.709550965764913,12.359080732140306,10.467815756085365,11.339932673067986,17.140787117373353,10.736964703602249,12.251911976514393,14.717514545454623
886960046624888196,Brooklyn,40.71040067925051,-73.95996354562448,Entire home/apt,500.0,30,4,2023-08-14,0.62,2,363,4,4.75,3,3,2.0,39821,7.50480946789825,5.794361843710167,8.334716318560588,4.7803263471441095,3.147133533124016,5.601505899028514,4.509950838543544,5.786246662752677,4.926081159975014,7.681461532451428,7.974320001859221,4.5038874758361995,7.2423608999584586,4.765748397848401,5.632328745741855
26897328,Brooklyn,40.65071,-73.98062,Entire home/apt,213.0,30,7,2023-08-13,0.39,1,186,5,5.0,3,3,1.5,39821,6.88402497576229,12.035739954497453,14.978603883464203,10.916527794045502,6.308058128430235,12.01350789525751,7.43031207601449,12.046898429462496,11.347262800542115,14.388511237241119,14.534365829872309,7.30251180753833,13.921320463765541,11.233157211749747,11.007087265585355
787917881988426164,Queens,40.5979873,-73.7561801,Private room,52.0,30,4,2023-06-07,0.44,56,280,4,5.0,1,1,1.0,29765,26.35795701302898,26.32273830024266,27.43433839192064,25.59424400069494,23.595549049474172,25.914112970130493,25.17086320910677,26.290761848936196,25.368392342587857,26.681151438456375,27.43786699174371,25.101258225164315,26.476870543395986,25.16865489093752,26.790199509347694
47994751,Brooklyn,40.64596,-73.97462,Entire home/apt,1895.0,30,15,2023-08-14,0.5,4,362,1,5.0,5,7,2.5,39821,7.6096402171845225,12.589124191941426,15.479871859930341,11.473413412690288,6.943883226321214,12.545219377096277,8.113386237949552,12.598101763216507,11.87387473686673,14.87290387462348,15.051884304001442,7.987392811973164,14.411990957561105,11.752558555865301,11.62656875893418
43395757,Manhattan,40.82014,-73.95812,Entire home/apt,130.0,30,7,2023-09-11,0.17,1,68,1,4.86,2,3,1.0,31809,16.27202307181535,7.179625046288937,3.9900832085230005,8.257301443092055,13.095279331131938,7.043238005778029,12.81692315960898,7.150115241220502,7.666792368857266,4.546471776135049,4.5180822705201225,12.94531165041179,5.015890365283257,7.751833132648731,8.932127919287169
797736901582156534,Brooklyn,40.6407138,-73.9088695,Entire home/apt,96.0,30,40,2023-09-19,3.53,3,0,40,4.93,1,2,1.0,39821,12.648935125032969,14.629510246708328,16.81693486646679,13.643784430748532,10.387963836052405,14.382820129102203,11.909050861508067,14.616723706752868,13.72385790458903,16.09177680451615,16.570534096465963,11.816708651178937,15.721190658534058,13.54793649921374,14.410332934760053
861493265720598213,Queens,40.745982785432375,-73.91383068769585,Private room,300.0,30,3,2023-07-12,0.33,4,364,3,4.33,1,1,1.0,29765,12.691773318354553,6.175108093332797,6.31998207917149,6.039633798454597,8.284886484913619,5.643234406563469,9.166766226952221,6.124221968920745,5.392939281233009,5.581871932213453,6.411863589758379,9.22302059977168,5.4524185212336755,5.217256709095712,7.663588193205118
902576584149405264,Brooklyn,40.60917632811282,-74.00151716939466,Entire home/apt,164.0,30,3,2023-08-27,0.62,1,0,3,5.0,1,1,1.0,39821,9.613653089840236,16.705312938838635,19.760431937998668,15.58649712028775,10.783010229111774,16.741892927839036,11.559382833434599,16.722733660198003,16.09285485791268,19.205130632194532,19.282134143314206,11.422114522119987,18.72821000862628,15.995952687823616,15.438026585080456
22697211,Brooklyn,40.69037,-73.9989,Entire home/apt,92.0,30,24,2023-08-31,0.34,1,9,5,4.92,0,1,1.0,39821,3.846895442920795,7.707593578731497,10.843742886181012,6.597437551984773,1.75594838878664,7.791119747952079,2.7710654905072345,7.728764055523177,7.17015498887276,10.349431722574533,10.329135599274338,2.6479698890111516,9.860697862642203,7.098301183083673,6.426304646891787
22723461,Manhattan,40.80252,-73.95276,Entire home/apt,140.0,30,15,2023-07-31,0.21,1,27,5,4.67,0,1,1.0,31809,14.777503827990158,5.564019985107305,2.3375107105184108,6.574629128338377,11.348263035705918,5.334727202175594,11.212903754083106,5.52589191724971,5.907760341536332,2.7142210989500435,2.9577888061137254,11.335642167175775,3.205376384006103,5.966489572669988,7.479212748328738
34866682,Brooklyn,40.66485,-73.93022,Entire home/apt,754.0,30,31,2023-09-03,0.58,4,240,5,4.87,9,11,4.0,39821,10.011907709431187,11.435800956473052,13.749592809550167,10.432161019311064,7.252694694150899,11.210460000899015,8.804802994135326,11.425184589963786,10.544189587014518,13.041887880561761,13.466286306693492,8.72201537316401,12.648725427813881,10.37330884740017,11.178186549830809
34840495,Brooklyn,40.66653,-73.92971,Entire home/apt,427.0,30,90,2023-03-13,1.61,4,158,6,4.5,5,5,2.0,39821,10.004404112091972,11.282932648537011,13.578224977151114,10.28484060612403,7.169916481448952,11.05265851773903,8.727739714057224,11.271749434504434,10.387791500865466,12.86880697586326,13.298702814617126,8.647190273142536,12.477619465737094,10.215800061404526,11.048700277000531
34907095,Brooklyn,40.67775,-73.94867,Entire home/apt,100.0,30,20,2023-08-31,0.36,1,16,1,4.9,1,2,1.0,39821,8.181204742181707,9.531882686805684,12.049663391650094,8.487900014646026,5.14178077790065,9.353949091959844,6.70100986974747,9.52627818200348,8.677462751713115,11.373573793210957,11.71282890932455,6.621797067101191,10.950876068595504,8.518767076403499,9.130022046234528
37057382,Brooklyn,40.66487,-73.9302,Entire home/apt,440.0,30,5,2023-09-18,0.1,3,365,1,4.6,4,4,2.0,39821,10.012927568155842,11.434449513784235,13.747823523324275,10.430922657336568,7.252595205661771,11.209003062422198,8.80480043295244,11.423821223811458,10.542762233553336,13.040074948564946,13.464609121671314,8.722047892058402,12.646962089062527,10.371857335585801,11.177294700842436
35860626,Brooklyn,40.67584,-73.93922,Entire home/apt,270.0,30,22,2023-07-30,0.4,1,35,3,4.91,3,6,2.0,39821,9.001971237744021,10.013176084245119,12.392566205561947,9.000897711980828,5.910294534838286,9.799446044590548,7.478652354108812,10.003697479445755,9.129813272168372,11.69598932633096,12.089637112104068,7.403793254891139,11.291119384163622,8.961938261596613,9.740978674949135
37022153,Brooklyn,40.66486,-73.93151,Entire home/apt,750.0,30,72,2023-03-28,1.34,3,365,5,4.56,8,10,4.0,39821,9.906930706559878,11.391211070578578,13.723555885373006,10.383111702139534,7.168037220024239,11.17026971621732,8.717754611942244,11.381081782350137,10.502777793339126,13.018034752218004,13.435845736156443,8.634151674430132,12.622433703560674,10.332925708619415,11.116501735198957
34490356,Manhattan,40.75544,-73.98837,Hotel room,1808.0,1,5,2023-03-11,0.1,13,354,1,4.8,1,2,1.0,31809,8.749335456652581,0.4713308736476943,3.705574830682577,0.777022359083714,5.534388725325483,0.8953274491706487,5.194512154505978,0.5152332542228759,0.985761552917454,3.405508868920166,3.122624720716393,5.320636099587656,2.9305654582733562,1.1778832334869596,1.6102516136486411
41395481,Queens,40.71057,-73.89799,Private room,40.0,30,12,2023-07-10,0.25,5,4,3,4.42,1,1,1.0,29765,12.576598120135555,9.098489381547443,10.184780510178783,8.50713506447963,8.349005302782393,8.654751199945114,9.72892058466623,9.061400266845727,8.157919703752269,9.426526287965729,10.14328759358719,9.726313314206456,9.18840199663175,7.957074919419885,9.912820122809997
42746430,Queens,40.68552,-73.79023,Private room,50.0,30,11,2023-07-10,0.24,2,0,4,4.82,1,1,1.0,29765,21.44336243463039,18.339610380394447,18.645383280210506,17.893454799224227,17.569940767530746,17.846091209611053,19.054076078992885,18.29566084023364,17.441634649142955,17.93261235694971,18.79394560649026,19.03259877727439,17.841166968684828,17.24457038839673,19.369316368632813
46195125,Brooklyn,40.66822,-73.99272,Entire home/apt,396.0,30,51,2023-08-06,1.34,1,63,18,4.75,3,3,1.0,39821,4.953214917260472,10.102984493567142,13.15757481208964,8.983029855283563,4.224980107902145,10.134745314147244,5.248185418499834,10.119404756972331,9.486920331302425,12.61376021395937,12.675267456670024,5.1183500332963785,12.133530566361523,9.39254487302972,8.928146832799452
32493667,Queens,40.65819,-73.76969,Private room,30.0,30,43,2023-09-07,0.74,5,0,1,4.58,1,1,1.0,29765,23.431845659458798,21.334453657227776,21.890979011323186,20.791296593727818,19.882615875700957,20.863935415086523,21.42452919917081,21.29398119063967,20.409528986408137,21.162484775761428,21.997823420997868,21.385871141623408,21.036819260408297,20.209567368094454,22.18971306176096
32494107,Queens,40.65822,-73.76985,Private room,45.0,30,66,2023-03-21,1.12,5,75,1,4.74,1,1,1.0,29765,23.418002841701817,21.321220403220448,21.87851807769104,20.777879238609575,19.86871949397104,20.850758472177883,21.410641292970553,21.280755954379657,20.396247384458697,21.149963895485655,21.985191075028425,21.371979537179126,21.024165077679253,20.196281833298098,22.176163497159408
32530603,Queens,40.73612,-73.91797,Private room,400.0,30,109,2023-09-29,1.87,2,89,20,4.66,1,2,1.0,29765,11.870182273974553,6.198573520214034,6.899993967578626,5.855873153339811,7.440327565179563,5.698837673908932,8.450127054254127,6.153296812553563,5.3227858305896625,6.143396088788669,6.893951955214549,8.493352623589285,5.931767539490506,5.130152423392487,7.430379963719149
32701542,Queens,40.7359,-73.91796,Private room,600.0,30,92,2023-09-10,1.57,2,89,14,4.64,1,2,1.0,29765,11.860235105995208,6.209384744648125,6.919836015221251,5.862645098553693,7.430143470357042,5.710438837372618,8.443448825041632,6.164230450643533,5.33211811012798,6.16311965192676,6.912388695386197,8.486311265997168,5.950372058109526,5.139239066865035,7.435605574424421
927117024608875847,Queens,40.65604,-73.7273,Entire home/apt,2500.0,30,3,2023-08-07,0.49,2,89,3,4.67,2,3,1.5,29765,27.00494085055972,24.558517192650637,24.867026505974273,24.081220049922262,23.402148684323155,24.07006895929075,24.932909613766466,24.515402082234,23.65238791972474,24.15945871260494,25.02598913869744,24.898399607441366,24.07505144969479,23.454267902767402,25.5268399928512
37785816,Brooklyn,40.69629,-73.97206,Entire home/apt,300.0,30,18,2023-09-03,0.34,1,20,4,5.0,1,1,1.0,39821,6.1575783399133845,7.0480520601833705,9.879341265364069,5.9483872288223765,2.3576684958292105,6.966453051878654,3.9344080760566817,7.0522463848921815,6.2904963658006245,9.275313194952544,9.456744571822325,3.8720721500059057,8.81228330086588,6.162066677785774,6.3754866376867865
49931452,Manhattan,40.82407,-73.94672,Private room,56.0,30,12,2023-08-31,0.39,6,339,3,4.92,1,1,1.5,31809,17.105025569320155,7.935681420688418,4.69897990272334,8.979950888029737,13.782164176523377,7.746439795841471,13.592568722790343,7.901561759922082,8.338536445342797,5.154171078961673,5.27826669493899,13.71807595354395,5.642114853966758,8.404577099563307,9.769542988963037
826423047200477941,Brooklyn,40.66265529780871,-73.94551006347528,Entire home/apt,96.0,30,13,2023-06-26,1.31,1,0,13,4.69,2,2,1.0,39821,8.85628650791685,11.210420593584558,13.748845881836548,10.154440618726174,6.486324798868056,11.043745979406607,7.985452308054745,11.206249240609052,10.366126397688733,13.071251737900816,13.41182531870902,7.889838320380657,12.649832934977558,10.20982091552803,10.723282016604847
36383411,Brooklyn,40.6876,-73.96343,Private room,125.0,30,16,2023-07-23,0.31,1,0,4,4.88,1,1,1.0,39821,6.838065911638219,8.135930679610519,10.848219526797832,7.054970581956519,3.48855713971531,8.014038966197356,5.054508839698094,8.136126154197543,7.334460241137437,10.211820504157583,10.459531708479991,4.9794498213357565,9.763678525302447,7.192295537697791,7.5650632549858345
